556,1377299108, 562.00
556,1377299127,560.0
556,1377299130,555.0
556,1377299134,557.0
556,1377299139,564.0
556,1377299144,557.0
556,1377299149,568.0
556,1377299154,564.0
556,1377299159,571.0
556,1377299164,550.0
556,1377299169,559.0
556,1377299174,549.0
556,1377299179,559.0
556,1377299184,569.0
556,1377299189,562.0
556,1377299194,559.0
556,1377299199,557.0
556,1377299204,549.0
556,1377299209,543.0
556,1377299214,550.0
556,1377299219,555.0
556,1377299224,560.0
556,1377299229,571.0
556,1377299234,565.0
556,1377299239,565.0
556,1377299244,559.0
556,1377299249,557.0
556,1377299254,557.0
556,1377299259,560.0
556,1377299264,554.0
556,1377299269,549.0
556,1377299274,554.0
556,1377299279,550.0
556,1377299284,557.0
556,1377299289,555.0
556,1377299294,570.0
556,1377299299,557.0
556,1377299304,568.0
556,1377299309,555.0
556,1377299314,568.0
556,1377299319,559.0
556,1377299324,569.0
556,1377299329,565.0
556,1377299334,566.0
556,1377299339,566.0
556,1377299344,564.0
556,1377299349,555.0
556,1377299354,555.0
556,1377299359,569.0
556,1377299364,569.0
556,1377299369,568.0
556,1377299374,566.0
556,1377299379,562.0
556,1377299384,562.0
556,1377299389,564.0
556,1377299394,562.0
556,1377299399,568.0
556,1377299404,562.0
556,1377299409,564.0
556,1377299414,565.0
556,1377299419,565.0
556,1377299424,567.0
556,1377299429,579.0
556,1377299434,565.0
556,1377299439,567.0
556,1377299444,576.0
556,1377299449,565.0
556,1377299454,573.0
556,1377299459,578.0
556,1377299464,586.0
556,1377299469,581.0
556,1377299474,585.0
556,1377299479,585.0
556,1377299484,573.0
556,1377299489,573.0
556,1377299494,573.0
556,1377299499,573.0
556,1377299504,576.0
556,1377299509,565.0
556,1377299514,562.0
556,1377299519,562.0
556,1377299524,565.0
556,1377299529,566.0
556,1377299534,577.0
556,1377299539,565.0
556,1377299544,578.0
556,1377299549,578.0
556,1377299554,586.0
556,1377299559,579.0
556,1377299564,571.0
556,1377299569,569.0
556,1377299574,562.0
556,1377299579,570.0
556,1377299584,565.0
556,1377299589,576.0
556,1377299594,573.0
556,1377299599,586.0
556,1377299604,589.0
556,1377299609,600.0
556,1377299614,589.0
556,1377299619,587.0
556,1377299624,587.0
556,1377299629,586.0
556,1377299634,601.0
556,1377299639,596.0
556,1377299644,591.0
556,1377299649,591.0
556,1377299654,598.0
556,1377299659,598.0
556,1377299664,601.0
556,1377299669,609.0
556,1377299674,587.0
556,1377299679,581.0
556,1377299684,581.0
556,1377299689,586.0
556,1377299694,582.0
556,1377299699,592.0
556,1377299704,587.0
556,1377299709,592.0
556,1377299714,582.0
556,1377299719,581.0
556,1377299724,585.0
556,1377299729,582.0
556,1377299734,586.0
556,1377299739,591.0
556,1377299744,600.0
556,1377299749,589.0
556,1377299754,594.0
556,1377299759,587.0
556,1377299764,592.0
556,1377299769,589.0
556,1377299774,601.0
556,1377299779,592.0
556,1377299784,600.0
556,1377299789,598.0
556,1377299794,591.0
556,1377299799,602.0
556,1377299804,598.0
