664,1377299105, 347.00
664,1377299126,342.0
664,1377299130,342.0
664,1377299133,339.0
664,1377299138,331.0
664,1377299143,338.0
664,1377299148,334.0
664,1377299153,339.0
664,1377299158,339.0
664,1377299163,342.0
664,1377299168,345.0
664,1377299173,343.0
664,1377299178,342.0
664,1377299183,342.0
664,1377299188,342.0
664,1377299193,348.0
664,1377299198,348.0
664,1377299203,347.0
664,1377299208,350.0
664,1377299213,344.0
664,1377299218,335.0
664,1377299223,339.0
664,1377299228,339.0
664,1377299233,342.0
664,1377299238,348.0
664,1377299243,345.0
664,1377299248,340.0
664,1377299253,339.0
664,1377299258,342.0
664,1377299263,342.0
664,1377299268,349.0
664,1377299273,348.0
664,1377299278,348.0
664,1377299283,342.0
664,1377299288,345.0
664,1377299293,334.0
664,1377299298,334.0
664,1377299303,344.0
664,1377299308,347.0
664,1377299313,352.0
664,1377299318,347.0
664,1377299323,350.0
664,1377299328,342.0
664,1377299333,347.0
664,1377299338,354.0
664,1377299343,349.0
664,1377299348,353.0
664,1377299353,343.0
664,1377299358,345.0
664,1377299363,347.0
664,1377299368,348.0
664,1377299373,345.0
664,1377299378,339.0
664,1377299383,339.0
664,1377299388,339.0
664,1377299393,345.0
664,1377299398,342.0
664,1377299403,348.0
664,1377299408,342.0
664,1377299413,338.0
664,1377299418,348.0
664,1377299423,355.0
664,1377299428,355.0
664,1377299433,351.0
664,1377299438,348.0
664,1377299443,345.0
664,1377299448,342.0
664,1377299453,339.0
664,1377299458,337.0
664,1377299463,338.0
664,1377299468,337.0
664,1377299473,345.0
664,1377299478,343.0
664,1377299483,348.0
664,1377299488,347.0
664,1377299493,352.0
664,1377299498,354.0
664,1377299503,347.0
664,1377299508,356.0
664,1377299513,347.0
664,1377299518,343.0
664,1377299523,348.0
664,1377299528,345.0
664,1377299533,348.0
664,1377299538,349.0
664,1377299543,342.0
664,1377299548,348.0
664,1377299553,344.0
664,1377299558,347.0
664,1377299563,347.0
664,1377299568,354.0
664,1377299573,347.0
664,1377299578,343.0
664,1377299583,349.0
664,1377299588,347.0
664,1377299593,351.0
664,1377299598,358.0
664,1377299603,360.0
664,1377299608,355.0
664,1377299613,351.0
664,1377299618,347.0
664,1377299623,347.0
664,1377299628,358.0
664,1377299633,364.0
664,1377299638,359.0
664,1377299643,358.0
664,1377299648,351.0
664,1377299653,345.0
664,1377299658,339.0
664,1377299663,342.0
664,1377299668,343.0
664,1377299673,350.0
664,1377299678,348.0
664,1377299683,352.0
664,1377299688,343.0
664,1377299693,349.0
664,1377299698,358.0
664,1377299703,360.0
664,1377299708,355.0
664,1377299713,355.0
664,1377299718,356.0
664,1377299723,347.0
664,1377299728,343.0
664,1377299733,352.0
664,1377299738,342.0
664,1377299743,343.0
664,1377299748,343.0
664,1377299753,348.0
664,1377299758,352.0
664,1377299763,347.0
664,1377299768,347.0
664,1377299773,355.0
664,1377299778,358.0
664,1377299783,359.0
664,1377299788,364.0
664,1377299793,360.0
664,1377299798,355.0
664,1377299803,349.0
664,1377299808,356.0
664,1377299813,347.0
664,1377299818,347.0
664,1377299823,352.0
664,1377299828,353.0
664,1377299833,352.0
664,1377299838,345.0
664,1377299843,343.0
664,1377299848,344.0
664,1377299853,344.0
664,1377299858,347.0
664,1377299863,349.0
664,1377299868,351.0
664,1377299873,355.0
664,1377299878,355.0
664,1377299883,349.0
664,1377299888,354.0
664,1377299893,359.0
664,1377299898,361.0
664,1377299903,363.0
664,1377299908,358.0
664,1377299913,358.0
664,1377299918,356.0
664,1377299923,351.0
664,1377299928,347.0
664,1377299933,347.0
664,1377299938,356.0
664,1377299943,358.0
664,1377299948,364.0
664,1377299953,358.0
664,1377299958,361.0
664,1377299963,358.0
664,1377299968,358.0
664,1377299973,355.0
664,1377299978,347.0
664,1377299983,347.0
664,1377299988,342.0
664,1377299993,347.0
664,1377299998,358.0
664,1377300003,358.0
664,1377300008,360.0
664,1377300013,358.0
664,1377300018,355.0
664,1377300023,355.0
664,1377300028,360.0
664,1377300033,355.0
664,1377300038,358.0
664,1377300043,360.0
664,1377300048,364.0
664,1377300053,360.0
664,1377300058,356.0
664,1377300063,359.0
664,1377300068,364.0
664,1377300073,367.0
664,1377300078,363.0
664,1377300083,364.0
664,1377300088,360.0
664,1377300093,361.0
664,1377300098,360.0
664,1377300103,355.0
664,1377300108,351.0
664,1377300113,350.0
664,1377300118,343.0
664,1377300123,353.0
664,1377300128,360.0
664,1377300133,364.0
664,1377300138,364.0
664,1377300143,363.0
664,1377300148,361.0
664,1377300153,363.0
664,1377300158,366.0
664,1377300163,366.0
664,1377300168,366.0
664,1377300173,370.0
664,1377300178,369.0
664,1377300183,366.0
664,1377300188,363.0
664,1377300193,361.0
